family,calibration_samples,group_q,q_used,shrinkage,split_name,seed,method,conformal_variant,test_samples,coverage,avg_width,precision,recall,f1,false_alarm_rate,missed_violations
feeder=33|pv_bin=0.2|load_bin=low_load,297,6.43072920451816e-05,6.43072920451816e-05,False,synthetic_time_block,17,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,198,0.5808080808080808,0.00012861458409041404,1.0,1.0,1.0,0.0,0
feeder=33|pv_bin=0.4|load_bin=high_load,198,0.00030083896179313526,0.00030083896179313526,False,synthetic_time_block,17,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,297,0.9393939393939394,0.0006016779235862302,0.9914529914529915,1.0,0.9957081545064378,0.0055248618784530384,0
feeder=33|pv_bin=0.4|load_bin=low_load,198,0.00014858128930582794,0.00014858128930582794,False,synthetic_time_block,17,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,132,0.7954545454545454,0.0002971625786116752,0.0,0.0,0.0,0.007575757575757576,0
feeder=33|pv_bin=0.6|load_bin=high_load,297,0.00040523683873235235,0.00040523683873235235,False,synthetic_time_block,17,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,264,0.9659090909090909,0.0008104736774647843,0.9692307692307692,1.0,0.984375,0.009950248756218905,0
feeder=33|pv_bin=0.6|load_bin=low_load,231,0.00014556809902874362,0.00014556809902874362,False,synthetic_time_block,17,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,198,0.9494949494949495,0.00029113619805754,0.7777777777777778,1.0,0.875,0.010471204188481676,0
feeder=33|pv_bin=0.8|load_bin=high_load,264,0.0008695103429186204,0.0008695103429186204,False,synthetic_time_block,17,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,330,0.9787878787878788,0.0017390206858372021,0.9318181818181818,1.0,0.9647058823529412,0.010380622837370242,0
feeder=33|pv_bin=0.8|load_bin=low_load,165,0.00043389764181505703,0.00043389764181505703,False,synthetic_time_block,17,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,198,0.8888888888888888,0.0008677952836300134,1.0,0.6666666666666666,0.8,0.0,1
feeder=69|pv_bin=0.2|load_bin=high_load,552,9.310667112944168e-05,9.310667112944168e-05,False,synthetic_time_block,17,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,690,0.8768115942028986,0.00018621334225898102,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.2|load_bin=low_load,828,6.954186031987116e-05,6.954186031987116e-05,False,synthetic_time_block,17,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,345,0.9623188405797102,0.00013908372063964626,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.4|load_bin=high_load,345,0.0002108496575223162,0.0002108496575223162,False,synthetic_time_block,17,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,414,0.7801932367149759,0.00042169931504456746,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.4|load_bin=low_load,552,0.0001276644623523854,0.0001276644623523854,False,synthetic_time_block,17,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,414,0.8985507246376812,0.0002553289247047252,0.9761904761904762,1.0,0.9879518072289156,0.002680965147453083,0
feeder=69|pv_bin=0.6|load_bin=high_load,276,0.00025243122253146164,0.00025243122253146164,False,synthetic_time_block,17,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,276,0.8333333333333334,0.0005048624450629455,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.6|load_bin=low_load,828,0.0001669880209914895,0.0001669880209914895,False,synthetic_time_block,17,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,759,0.8814229249011858,0.0003339760419829695,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.8|load_bin=high_load,207,0.000527800789959341,0.000527800789959341,False,synthetic_time_block,17,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,759,0.9631093544137023,0.0010556015799186315,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.8|load_bin=low_load,552,0.00021653949805958738,0.00021653949805958738,False,synthetic_time_block,17,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,483,0.968944099378882,0.0004330789961191137,0.9333333333333333,1.0,0.9655172413793104,0.004395604395604396,0
__global__,8265,0.000619972051844674,0.000619972051844674,True,pv_penetration_shift,17,Boosting point + global conformal,global,6876,0.7953752181500873,0.001239944103689429,0.9809885931558935,0.9980657640232108,0.9894534995206136,0.0015725743041358703,1
__global__,8265,0.0004039815182275599,0.0004039815182275599,True,pv_penetration_shift,17,VoltGuard topology-aware residual,global,6876,0.7686154741128564,0.000807963036455034,0.9828571428571429,0.9980657640232108,0.9904030710172744,0.0014153168737222833,1
feeder=33,2607,0.00034477008294205063,0.0003469574281687041,True,pv_penetration_shift,17,VoltGuard topology-aware residual,topology_conditioned,2046,0.7326490713587488,0.0006939148563374078,0.9682539682539683,0.991869918699187,0.9799196787148594,0.0020800832033281333,1
feeder=69,5658,0.00045053903153771766,0.00044973046062229293,True,pv_penetration_shift,17,VoltGuard topology-aware residual,topology_conditioned,4830,0.7937888198757764,0.0008994609212445436,0.9874686716791979,1.0,0.9936948297604036,0.001127141568981064,0
__global__,8280,0.0013994801691552075,0.0013994801691552075,True,topology_heldout_33_to_69,17,Boosting point + global conformal,global,12420,0.8988727858293075,0.002798960338310498,0.9830508474576272,1.0,0.9914529914529915,0.001974156496769562,0
__global__,8280,0.0010384931655257202,0.0010384931655257202,True,topology_heldout_33_to_69,17,VoltGuard topology-aware residual,global,12420,0.9011272141706924,0.002076986331051442,0.9922239502332815,1.0,0.9960967993754879,0.0008973438621679827,0
pv_bin=0.2,2208,0.0008091105981396484,0.0008190491842482304,True,topology_heldout_33_to_69,17,VoltGuard topology-aware residual,pv_conditioned,3519,0.9056550156294402,0.001638098368496474,0.9928909952606635,1.0,0.9964328180737217,0.000967741935483871,0
pv_bin=0.4,1587,0.0008174390784108398,0.0008305424623536306,True,topology_heldout_33_to_69,17,VoltGuard topology-aware residual,pv_conditioned,2898,0.916839199447895,0.0016610849247071914,0.9969230769230769,1.0,0.9984591679506933,0.0003885003885003885,0
pv_bin=0.6,2553,0.0009150486870813076,0.0009197017017230118,True,topology_heldout_33_to_69,17,VoltGuard topology-aware residual,pv_conditioned,3105,0.9098228663446055,0.0018394034034461156,0.9930795847750865,1.0,0.9965277777777778,0.0007097232079489,0
pv_bin=0.8,1932,0.0015222046159537683,0.0014983999185901832,True,topology_heldout_33_to_69,17,VoltGuard topology-aware residual,pv_conditioned,2898,0.8726708074534162,0.0029967998371802987,0.9879518072289156,1.0,0.9939393939393939,0.0011312217194570137,0
feeder=69,8280,0.0010384931655257202,0.0010384931655257202,True,topology_heldout_33_to_69,17,VoltGuard topology-aware residual,topology_conditioned,12420,0.9011272141706924,0.002076986331051442,0.9922239502332815,1.0,0.9960967993754879,0.0008973438621679827,0
feeder=69|pv_bin=0.2|load_bin=high_load,1104,0.00121286730969135,0.0011983844073520122,True,topology_heldout_33_to_69,17,VoltGuard topology-aware residual,topology_pv_loading_conditioned,1932,0.9083850931677019,0.0023967688147039767,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.2|load_bin=low_load,1104,0.0005881204521041842,0.0006255268236508234,True,topology_heldout_33_to_69,17,VoltGuard topology-aware residual,topology_pv_loading_conditioned,1587,0.9388783868935098,0.0012510536473016134,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.4|load_bin=high_load,828,0.001133694637576311,0.0011234358582605146,True,topology_heldout_33_to_69,17,VoltGuard topology-aware residual,topology_pv_loading_conditioned,1449,0.8964803312629399,0.002246871716520957,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.4|load_bin=low_load,759,0.0005701172629515107,0.0006246429791999635,True,topology_heldout_33_to_69,17,VoltGuard topology-aware residual,topology_pv_loading_conditioned,1449,0.9330572808833678,0.0012492859583999251,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.6|load_bin=high_load,966,0.001410233388698039,0.0013753609474998851,True,topology_heldout_33_to_69,17,VoltGuard topology-aware residual,topology_pv_loading_conditioned,1104,0.9211956521739131,0.0027507218949997794,0.9927536231884058,1.0,0.9963636363636363,0.001034126163391934,0
feeder=69|pv_bin=0.6|load_bin=low_load,1587,0.0005895034599385042,0.0006161181431386948,True,topology_heldout_33_to_69,17,VoltGuard topology-aware residual,topology_pv_loading_conditioned,2001,0.888055972013993,0.0012322362862773645,0.9868421052631579,1.0,0.9933774834437086,0.0010804970286331713,0
feeder=69|pv_bin=0.8|load_bin=high_load,690,0.0018209473768830522,0.0017219025400023772,True,topology_heldout_33_to_69,17,VoltGuard topology-aware residual,topology_pv_loading_conditioned,1518,0.8234519104084321,0.0034438050800047588,0.9891891891891892,1.0,0.9945652173913043,0.00149812734082397,0
feeder=69|pv_bin=0.8|load_bin=low_load,1242,0.0010886364012138345,0.00108489994549937,True,topology_heldout_33_to_69,17,VoltGuard topology-aware residual,topology_pv_loading_conditioned,1380,0.9391304347826087,0.0021697998909986486,0.9692307692307692,1.0,0.984375,0.0015186028853454822,0
feeder=69|pv_bin=0.2|load_bin=high_load,1104,0.00121286730969135,0.00121286730969135,False,topology_heldout_33_to_69,17,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,1932,0.9094202898550725,0.002425734619382768,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.2|load_bin=low_load,1104,0.0005881204521041842,0.0005881204521041842,False,topology_heldout_33_to_69,17,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,1587,0.9287964713295526,0.0011762409042084135,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.4|load_bin=high_load,828,0.001133694637576311,0.001133694637576311,False,topology_heldout_33_to_69,17,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,1449,0.8971704623878537,0.002267389275152596,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.4|load_bin=low_load,759,0.0005701172629515107,0.0005701172629515107,False,topology_heldout_33_to_69,17,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,1449,0.9095928226363009,0.0011402345259030498,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.6|load_bin=high_load,966,0.001410233388698039,0.001410233388698039,False,topology_heldout_33_to_69,17,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,1104,0.9257246376811594,0.0028204667773961013,0.9927536231884058,1.0,0.9963636363636363,0.001034126163391934,0
feeder=69|pv_bin=0.6|load_bin=low_load,1587,0.0005895034599385042,0.0005895034599385042,False,topology_heldout_33_to_69,17,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,2001,0.872063968015992,0.0011790069198769659,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.8|load_bin=high_load,690,0.0018209473768830522,0.0018209473768830522,False,topology_heldout_33_to_69,17,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,1518,0.8432147562582345,0.0036418947537661833,0.9891891891891892,1.0,0.9945652173913043,0.00149812734082397,0
feeder=69|pv_bin=0.8|load_bin=low_load,1242,0.0010886364012138345,0.0010886364012138345,False,topology_heldout_33_to_69,17,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,1380,0.9398550724637681,0.002177272802427667,0.9692307692307692,1.0,0.984375,0.0015186028853454822,0
__global__,6120,0.0006873681580635964,0.0006873681580635964,True,random_interpolation,42,Boosting point + global conformal,global,6120,0.9099673202614379,0.001374736316127193,0.9766009852216748,0.9987405541561712,0.987546699875467,0.0035674051821254224,1
__global__,6120,0.00028085918401637094,0.00028085918401637094,True,random_interpolation,42,VoltGuard topology-aware residual,global,6120,0.9163398692810457,0.0005617183680326782,0.9875621890547264,1.0,0.9937421777221527,0.001877581674802854,0
pv_bin=0.2,1599,0.00012335946424179144,0.00013262960666525107,True,random_interpolation,42,VoltGuard topology-aware residual,pv_conditioned,1467,0.9556918882072256,0.0002652592133305336,0.9897959183673469,1.0,0.9948717948717949,0.002551020408163265,0
pv_bin=0.4,1560,0.00017480302013936282,0.00018119194567412235,True,random_interpolation,42,VoltGuard topology-aware residual,pv_conditioned,843,0.8256227758007118,0.00036238389134825175,0.9879518072289156,1.0,0.9939393939393939,0.0029455081001472753,0
pv_bin=0.6,1494,0.0003703848908408912,0.00036476847259594015,True,random_interpolation,42,VoltGuard topology-aware residual,pv_conditioned,2247,0.9457053849577214,0.0007295369451918747,0.9789915966386554,1.0,0.9893842887473461,0.0024826216484607746,0
pv_bin=0.8,1467,0.00045975828484141044,0.0004483416223765068,True,random_interpolation,42,VoltGuard topology-aware residual,pv_conditioned,1563,0.9238643634037108,0.0008966832447530547,0.9906542056074766,1.0,0.9953051643192489,0.0006863417982155113,0
feeder=33,1980,0.0002839481674936513,0.00028379965867262816,True,random_interpolation,42,VoltGuard topology-aware residual,topology_conditioned,1980,0.895959595959596,0.0005675993173452902,0.9792746113989638,1.0,0.9895287958115183,0.004993757802746567,0
feeder=69,4140,0.000277560764921142,0.00027763855782433135,True,random_interpolation,42,VoltGuard topology-aware residual,topology_conditioned,4140,0.9256038647342996,0.000555277115648694,0.9952153110047847,1.0,0.9976019184652278,0.0005370569280343716,0
feeder=33|pv_bin=0.2|load_bin=high_load,231,0.00023738889749934182,0.000250521914573973,True,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_conditioned,231,0.9134199134199135,0.000501043829147948,1.0,1.0,1.0,0.0,0
feeder=33|pv_bin=0.2|load_bin=low_load,264,9.764051333778165e-05,0.00014797531297475674,True,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_conditioned,132,1.0,0.0002959506259494482,0.9354838709677419,1.0,0.9666666666666667,0.019417475728155338,0
feeder=33|pv_bin=0.4|load_bin=high_load,396,0.0002461710418561274,0.0002531646189045636,True,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_conditioned,198,0.8232323232323232,0.0005063292378091333,1.0,1.0,1.0,0.0,0
feeder=33|pv_bin=0.4|load_bin=low_load,198,0.00012473154812878392,0.00017712337225213526,True,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_conditioned,231,0.974025974025974,0.0003542467445043462,0.9523809523809523,1.0,0.975609756097561,0.010471204188481676,0
feeder=33|pv_bin=0.6|load_bin=high_load,264,0.00044853815470910957,0.00040247250341989563,True,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_conditioned,396,0.8914141414141414,0.0008049450068397025,0.9710144927536232,1.0,0.9852941176470589,0.0060790273556231,0
feeder=33|pv_bin=0.6|load_bin=low_load,264,0.00017468631609602947,0.00020385468640381557,True,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_conditioned,264,0.9583333333333334,0.0004077093728076515,0.8888888888888888,1.0,0.9411764705882353,0.008064516129032258,0
feeder=33|pv_bin=0.8|load_bin=high_load,231,0.0006848499623153474,0.0005627983676630887,True,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_conditioned,165,0.9575757575757575,0.0011255967353260856,1.0,1.0,1.0,0.0,0
feeder=33|pv_bin=0.8|load_bin=low_load,132,0.00023557792967792763,0.0002550957117203601,True,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_conditioned,363,0.8181818181818182,0.0005101914234406866,0.5,1.0,0.6666666666666666,0.0027624309392265192,0
feeder=69|pv_bin=0.2|load_bin=high_load,690,0.00011321713084172496,0.0001344376439018067,True,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_conditioned,621,0.9710144927536232,0.0002688752878035193,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.2|load_bin=low_load,414,6.355056973384006e-05,0.00010582851025573323,True,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_conditioned,483,0.9917184265010351,0.00021165702051150785,0.9782608695652174,1.0,0.989010989010989,0.00228310502283105,0
feeder=69|pv_bin=0.4|load_bin=high_load,483,0.0002638279818565201,0.00026674928582905025,True,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_conditioned,345,0.8840579710144928,0.0005334985716580817,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.4|load_bin=low_load,483,8.966093321375533e-05,0.00012245651654181974,True,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_conditioned,69,0.9130434782608695,0.00024491303308370925,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.6|load_bin=high_load,552,0.0005059965656821871,0.00047146629242055877,True,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_conditioned,552,0.9021739130434783,0.0009429325848411206,0.9859154929577465,1.0,0.9929078014184397,0.002074688796680498,0
feeder=69|pv_bin=0.6|load_bin=low_load,414,0.00016568802667071033,0.00018809486662122794,True,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_conditioned,1035,0.9555555555555556,0.00037618973324242324,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.8|load_bin=high_load,552,0.0006012692455891538,0.0005521265981086656,True,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_conditioned,552,0.9384057971014492,0.001104253196217382,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.8|load_bin=low_load,552,0.00023728241195401003,0.00024396596595130466,True,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_conditioned,483,0.9585921325051759,0.00048793193190259235,1.0,1.0,1.0,0.0,0
feeder=33|pv_bin=0.2|load_bin=high_load,231,0.00023738889749934182,0.00023738889749934182,False,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,231,0.8961038961038961,0.0004747777949987153,1.0,1.0,1.0,0.0,0
feeder=33|pv_bin=0.2|load_bin=low_load,264,9.764051333778165e-05,9.764051333778165e-05,False,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,132,0.9848484848484849,0.00019528102667564992,1.0,1.0,1.0,0.0,0
feeder=33|pv_bin=0.4|load_bin=high_load,396,0.0002461710418561274,0.0002461710418561274,False,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,198,0.8181818181818182,0.0004923420837121862,1.0,1.0,1.0,0.0,0
feeder=33|pv_bin=0.4|load_bin=low_load,198,0.00012473154812878392,0.00012473154812878392,False,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,231,0.9134199134199135,0.0002494630962575073,0.9523809523809523,1.0,0.975609756097561,0.010471204188481676,0
feeder=33|pv_bin=0.6|load_bin=high_load,264,0.00044853815470910957,0.00044853815470910957,False,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,396,0.9040404040404041,0.0008970763094182601,0.9710144927536232,1.0,0.9852941176470589,0.0060790273556231,0
feeder=33|pv_bin=0.6|load_bin=low_load,264,0.00017468631609602947,0.00017468631609602947,False,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,264,0.9393939393939394,0.000349372632192146,0.9411764705882353,1.0,0.9696969696969697,0.004032258064516129,0
feeder=33|pv_bin=0.8|load_bin=high_load,231,0.0006848499623153474,0.0006848499623153474,False,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,165,0.9636363636363636,0.0013696999246306531,0.9411764705882353,1.0,0.9696969696969697,0.006711409395973154,0
feeder=33|pv_bin=0.8|load_bin=low_load,132,0.00023557792967792763,0.00023557792967792763,False,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,363,0.8044077134986226,0.00047115585935575535,0.5,1.0,0.6666666666666666,0.0027624309392265192,0
feeder=69|pv_bin=0.2|load_bin=high_load,690,0.00011321713084172496,0.00011321713084172496,False,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,621,0.9549114331723028,0.00022643426168335372,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.2|load_bin=low_load,414,6.355056973384006e-05,6.355056973384006e-05,False,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,483,0.968944099378882,0.0001271011394676906,0.9782608695652174,1.0,0.989010989010989,0.00228310502283105,0
feeder=69|pv_bin=0.4|load_bin=high_load,483,0.0002638279818565201,0.0002638279818565201,False,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,345,0.881159420289855,0.0005276559637130632,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.4|load_bin=low_load,483,8.966093321375533e-05,8.966093321375533e-05,False,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,69,0.7681159420289855,0.00017932186642744468,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.6|load_bin=high_load,552,0.0005059965656821871,0.0005059965656821871,False,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,552,0.9094202898550725,0.0010119931313643596,0.9859154929577465,1.0,0.9929078014184397,0.002074688796680498,0
feeder=69|pv_bin=0.6|load_bin=low_load,414,0.00016568802667071033,0.00016568802667071033,False,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,1035,0.9439613526570049,0.0003313760533414295,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.8|load_bin=high_load,552,0.0006012692455891538,0.0006012692455891538,False,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,552,0.9601449275362319,0.0012025384911783024,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.8|load_bin=low_load,552,0.00023728241195401003,0.00023728241195401003,False,random_interpolation,42,VoltGuard topology-aware residual,topology_pv_loading_no_shrinkage,483,0.9544513457556936,0.00047456482390802353,1.0,1.0,1.0,0.0,0
__global__,6120,0.0005488107093779853,0.0005488107093779853,True,synthetic_time_block,42,Boosting point + global conformal,global,6120,0.8784313725490196,0.0010976214187559303,0.9813857290589452,0.9968487394957983,0.9890568004168838,0.00348297213622291,3
__global__,6120,0.00023121271393974625,0.00023121271393974625,True,synthetic_time_block,42,VoltGuard topology-aware residual,global,6120,0.8973856209150327,0.0004624254278795299,0.9854922279792746,0.9989495798319328,0.9921752738654147,0.0027089783281733747,1
pv_bin=0.2,2007,9.776452654851522e-05,0.0001040980902595371,True,synthetic_time_block,42,VoltGuard topology-aware residual,pv_conditioned,1596,0.8533834586466166,0.00020819618051914595,0.9975786924939467,1.0,0.9987878787878788,0.0008445945945945946,0
pv_bin=0.4,1293,0.00020983514902834282,0.00021136979116125046,True,synthetic_time_block,42,VoltGuard topology-aware residual,pv_conditioned,1257,0.8496420047732697,0.00042273958232242346,0.9905660377358491,1.0,0.995260663507109,0.0019102196752626551,0
pv_bin=0.6,1632,0.00023289707636012772,0.00023279982679775003,True,synthetic_time_block,42,VoltGuard topology-aware residual,pv_conditioned,1497,0.9218436873747495,0.00046559965359557786,0.9759036144578314,1.0,0.9878048780487805,0.00299625468164794,0
